date,symbol,open,high,low,close,volume
2024-12-19,ETH,3624.67,3718.21,3324.98,3414.47,6434804570.5
2024-12-20,ETH,3414.47,3497.41,3097.02,3470.82,7390121010.87
2024-12-21,ETH,3470.82,3553.59,3291.33,3337.38,3923463162.61
2024-12-22,ETH,3337.38,3400.67,3217.99,3278.9,3448396650.54
2024-12-23,ETH,3278.9,3462.33,3214.22,3418.24,4956901207.6
2024-12-24,ETH,3418.24,3537.95,3353.25,3491.08,2711580953.17
2024-12-25,ETH,3491.08,3544.38,3437.73,3494.17,1709235407.44
2024-12-26,ETH,3494.17,3512.4,3301.29,3331.04,2568515605.11
2024-12-27,ETH,3331.04,3438.15,3302.29,3328.67,2858674867.14
2024-12-28,ETH,3328.67,3421.63,3317.24,3397.86,1304303831.05
2024-12-29,ETH,3397.86,3408.15,3319.97,3350.43,1272748683.17
2024-12-30,ETH,3350.43,3430.01,3297.17,3356.45,3169278070.97
2024-12-31,ETH,3356.45,3446.75,3310.44,3331.15,2216564705.88
